AveMonthSpend,Age,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
71,40,Partial High School,Clerical,M,S,1,2,1,2,15324
76,40,Partial High School,Clerical,M,M,0,2,1,2,20774
74,40,Partial High School,Clerical,M,M,1,2,1,2,22899
79,40,Partial High School,Clerical,M,M,0,2,1,2,21329
49,40,Partial High School,Clerical,F,S,1,2,1,2,17827
65,40,High School,Skilled Manual,M,S,1,2,0,2,43241
73,40,High School,Skilled Manual,M,M,1,2,0,2,46476
44,39,High School,Skilled Manual,F,S,0,2,0,2,38547
56,39,High School,Skilled Manual,F,M,1,2,0,2,48099
52,39,High School,Skilled Manual,F,M,1,2,0,2,34579
72,39,High School,Skilled Manual,M,M,1,2,0,2,38615
75,39,Partial College,Clerical,M,M,1,1,0,1,63953
48,38,Partial College,Clerical,F,M,0,1,0,2,49279
67,38,Partial College,Clerical,M,S,1,1,0,2,56797
73,38,Partial College,Clerical,M,S,0,1,0,2,63638
50,38,Partial College,Clerical,F,S,0,1,0,2,46627
51,25,Graduate Degree,Skilled Manual,F,M,1,0,0,0,56380
48,24,Graduate Degree,Skilled Manual,F,M,1,0,0,1,64486
52,24,Graduate Degree,Skilled Manual,F,M,1,0,0,1,68990
48,24,Graduate Degree,Skilled Manual,F,S,1,0,0,1,71459
78,25,Graduate Degree,Skilled Manual,M,M,1,0,0,1,66449
46,25,Graduate Degree,Skilled Manual,F,M,1,0,0,1,62161
55,26,Graduate Degree,Skilled Manual,F,M,1,0,0,1,86493
63,25,Bachelors ,Skilled Manual,F,M,1,0,1,1,72253
79,25,Graduate Degree,Skilled Manual,M,M,1,0,0,1,104291
81,25,Graduate Degree,Professional,M,S,0,0,0,1,120316
80,25,Graduate Degree,Professional,M,S,0,0,0,1,123993
87,27,Bachelors ,Skilled Manual,M,M,1,0,1,1,60251
65,27,Bachelors ,Skilled Manual,F,M,1,1,1,1,57070
57,27,Bachelors ,Skilled Manual,F,M,1,1,1,1,51750
51,27,Graduate Degree,Professional,F,S,0,0,0,1,98122
102,28,Bachelors ,Skilled Manual,M,S,0,0,2,2,84431
67,28,Bachelors ,Skilled Manual,F,M,1,0,2,2,85361
66,28,Bachelors ,Skilled Manual,F,S,0,0,2,2,85045
107,28,Bachelors ,Skilled Manual,M,S,1,0,2,2,106127
84,26,Graduate Degree,Professional,M,M,1,0,0,1,119291
47,26,Graduate Degree,Professional,F,S,1,0,0,1,98304
82,26,Graduate Degree,Professional,M,S,0,0,0,3,127634
78,26,Graduate Degree,Professional,M,M,1,0,0,3,107245
79,26,Graduate Degree,Professional,M,M,0,0,0,1,128312
59,28,Graduate Degree,Professional,F,M,1,0,0,1,92118
48,28,Graduate Degree,Professional,F,S,0,0,0,1,99027
104,29,Bachelors ,Skilled Manual,M,S,1,0,2,2,115364
110,29,Bachelors ,Skilled Manual,M,M,1,1,2,2,94014
69,29,Bachelors ,Skilled Manual,F,M,1,1,2,2,69606
75,29,Bachelors ,Skilled Manual,F,M,1,1,2,2,79957
101,29,Bachelors ,Skilled Manual,M,S,0,1,2,2,91869
62,29,Bachelors ,Skilled Manual,F,S,0,1,2,2,75245
43,30,Bachelors ,Professional,F,S,0,1,0,0,59738
80,27,Graduate Degree,Professional,M,S,1,0,0,2,119646
50,27,Graduate Degree,Professional,F,S,0,0,0,2,79342
55,27,Graduate Degree,Professional,F,M,1,0,0,4,101640
74,27,Graduate Degree,Professional,M,S,0,0,0,4,95276
42,78,Partial High School,Clerical,M,M,0,2,0,3,27941
59,30,Bachelors ,Skilled Manual,F,S,0,1,2,2,58730
57,30,Bachelors ,Skilled Manual,F,S,0,1,2,2,38271
92,30,Bachelors ,Skilled Manual,M,S,0,1,2,2,60116
70,30,Bachelors ,Skilled Manual,F,M,1,1,2,2,59942
94,30,Bachelors ,Skilled Manual,M,S,1,1,2,2,64908
128,31,Bachelors ,Skilled Manual,M,M,1,0,3,3,122393
119,31,Bachelors ,Skilled Manual,M,S,0,1,3,3,122812
79,31,Graduate Degree,Professional,M,S,0,0,0,0,110691
78,31,Graduate Degree,Professional,M,S,1,0,0,4,114320
87,31,Graduate Degree,Professional,M,M,1,0,0,5,120386
88,28,Graduate Degree,Professional,F,S,1,2,5,5,91593
55,28,Graduate Degree,Professional,F,M,1,0,0,3,118566
45,32,Bachelors ,Professional,F,S,0,1,0,0,53647
45,32,Bachelors ,Professional,F,S,0,1,0,0,42392
70,32,Bachelors ,Professional,M,S,0,1,0,0,58742
99,32,Bachelors ,Skilled Manual,M,S,0,1,3,3,61269
67,32,Bachelors ,Skilled Manual,F,S,1,2,3,3,55555
121,32,Bachelors ,Skilled Manual,M,M,1,2,3,3,72825
66,32,Bachelors ,Skilled Manual,F,S,0,2,3,3,56571
74,32,Bachelors ,Skilled Manual,F,M,1,3,3,3,57508
113,32,Bachelors ,Skilled Manual,M,M,1,3,3,3,67186
77,32,Bachelors ,Skilled Manual,F,M,1,1,4,4,47125
77,29,Graduate Degree,Clerical,M,M,1,0,0,0,75164
49,29,Graduate Degree,Clerical,F,M,1,0,0,0,61491
52,29,Graduate Degree,Clerical,F,M,1,0,0,0,72909
45,29,Graduate Degree,Clerical,F,M,1,0,0,0,42882
76,29,Bachelors ,Clerical,M,M,1,0,0,0,61014
70,29,Bachelors ,Clerical,M,S,0,0,0,0,61557
73,30,Partial College,Manual,M,S,1,1,1,1,25479
76,30,Partial College,Manual,M,S,0,1,1,1,32713
75,30,Bachelors ,Clerical,M,S,0,0,1,1,56958
78,30,Bachelors ,Clerical,M,S,0,1,1,1,63491
104,31,Partial High School,Manual,M,M,1,0,4,4,15757
103,31,Partial High School,Manual,M,M,1,2,4,5,14783
89,31,Partial High School,Manual,M,S,1,1,3,5,21007
70,31,High School,Manual,M,M,0,1,1,1,10107
58,31,High School,Manual,F,M,1,0,2,2,19435
68,30,Bachelors ,Clerical,M,S,1,0,0,0,53507
68,30,Bachelors ,Clerical,M,S,0,0,0,0,65186
77,31,High School,Manual,M,S,1,0,2,2,26168
78,31,High School,Manual,M,M,1,0,2,2,16984
57,31,High School,Manual,F,M,1,0,2,2,17307
57,32,Partial High School,Manual,F,S,0,2,3,4,10426
89,32,High School,Manual,M,M,1,0,2,2,19288
49,32,High School,Manual,F,M,1,1,2,2,10185
59,32,High School,Manual,F,M,1,1,2,2,13326
87,32,High School,Manual,M,M,1,1,2,2,13480
86,32,High School,Manual,M,M,1,2,2,2,18127
54,32,Bachelors ,Skilled Manual,F,M,1,2,1,1,45942
97,33,Partial High School,Manual,M,M,1,2,3,4,14875
55,33,Partial High School,Manual,F,M,1,2,2,3,24569
61,33,High School,Manual,F,M,1,2,2,2,23678
39,64,Bachelors ,Skilled Manual,F,M,1,1,0,1,50302
50,31,Bachelors ,Professional,F,M,0,0,0,0,65399
76,31,Bachelors ,Professional,M,M,0,0,0,0,63357
68,31,Bachelors ,Professional,M,S,0,0,0,0,70860
77,31,Graduate Degree,Skilled Manual,M,S,0,0,0,0,131001
67,35,Partial College,Clerical,M,S,1,1,0,1,46969
47,63,Partial College,Clerical,M,S,0,1,0,2,29201
67,32,Partial College,Clerical,F,M,1,0,2,2,36050
97,32,Partial College,Clerical,M,M,1,1,2,2,42691
85,32,Partial College,Clerical,M,S,1,1,2,2,46397
63,32,Partial College,Clerical,F,M,1,2,2,2,50892
50,32,Bachelors ,Skilled Manual,F,M,1,0,0,1,51552
72,32,Bachelors ,Skilled Manual,M,M,1,0,0,1,55656
100,33,Partial College,Clerical,M,M,1,2,2,2,51904
54,33,Partial College,Clerical,F,S,1,2,2,2,41200
43,33,Bachelors ,Skilled Manual,F,M,0,0,0,1,55891
102,34,Partial College,Clerical,M,M,1,2,2,2,48501
62,34,Partial College,Clerical,F,M,1,2,2,2,40482
69,34,Partial College,Clerical,F,M,1,2,2,2,55671
68,34,Bachelors ,Skilled Manual,M,M,1,0,0,1,55215
65,18,Partial College,Clerical,F,M,1,2,3,3,42355
68,18,Partial College,Clerical,F,S,1,2,3,3,54642
47,35,Bachelors ,Skilled Manual,F,M,1,0,0,1,45242
74,35,Partial College,Clerical,M,S,0,1,0,1,67891
97,19,Partial College,Clerical,M,S,1,2,3,3,63955
114,19,Partial College,Clerical,M,M,1,3,4,4,47398
77,20,Partial College,Clerical,F,S,0,3,5,5,49277
44,20,Partial College,Clerical,F,S,0,1,0,0,47011
58,20,Partial College,Clerical,M,S,0,1,0,0,45712
65,20,Partial College,Clerical,M,S,0,1,0,0,59949
43,20,Partial College,Clerical,F,S,0,1,0,0,39515
57,21,High School,Manual,M,S,0,1,0,0,15135
56,21,High School,Manual,M,S,0,1,0,0,16293
33,21,High School,Manual,F,S,0,1,0,0,21229
42,22,Partial High School,Manual,F,S,1,2,0,0,16088
49,21,High School,Manual,F,S,0,1,0,0,30014
61,21,High School,Manual,M,S,0,1,0,0,17618
35,21,High School,Manual,F,S,0,1,0,0,25783
36,21,High School,Manual,F,S,0,1,0,0,33817
40,21,Partial College,Clerical,F,S,0,1,0,0,33772
62,23,Partial High School,Manual,M,M,0,2,0,0,27214
42,22,Partial College,Clerical,F,M,0,1,0,0,34886
66,22,Partial College,Clerical,M,S,0,1,0,0,59260
31,84,Partial High School,Manual,M,S,0,2,0,2,17464
53,23,Partial College,Clerical,F,S,0,1,0,0,41908
67,35,Graduate Degree,Manual,M,S,1,0,0,1,42815
67,35,Graduate Degree,Manual,M,S,0,0,0,1,45912
67,35,Graduate Degree,Clerical,M,S,1,0,0,5,76293
46,36,Bachelors ,Manual,F,S,0,0,0,1,30242
64,62,Graduate Degree,Clerical,M,M,0,0,0,1,58495
34,61,Graduate Degree,Clerical,F,S,1,0,0,1,29876
38,61,Graduate Degree,Clerical,F,S,1,0,0,1,34904
54,61,Graduate Degree,Clerical,M,S,0,0,0,1,38177
74,35,Graduate Degree,Clerical,M,S,1,0,0,5,81069
74,35,Graduate Degree,Clerical,M,M,1,0,0,5,63511
66,39,Bachelors ,Manual,M,M,0,0,0,1,27919
64,39,Bachelors ,Manual,M,S,0,0,0,1,28082
65,41,Partial College,Manual,M,M,1,0,0,2,18579
69,41,Bachelors ,Clerical,M,S,0,0,0,1,40199
39,42,Partial College,Manual,F,S,0,0,0,2,14007
38,43,Partial College,Manual,F,S,1,1,0,2,16353
42,57,Bachelors ,Clerical,F,S,1,0,0,1,39754
35,56,Partial College,Manual,F,S,0,1,0,2,23281
57,56,Partial College,Manual,M,M,0,0,0,1,28994
44,56,Bachelors ,Clerical,F,S,1,0,0,1,64067
70,56,Bachelors ,Clerical,M,M,1,0,0,1,66228
56,54,Partial College,Manual,M,S,0,1,0,3,14769
48,17,Partial College,Manual,F,M,0,1,0,0,14143
37,17,Partial College,Manual,F,S,1,1,0,0,22274
61,17,Partial College,Manual,M,M,1,1,0,0,29308
53,17,Partial College,Manual,M,S,1,1,0,0,15198
58,17,Bachelors ,Clerical,M,S,1,0,0,0,19937
39,19,Bachelors ,Clerical,F,S,0,0,0,0,22357
66,20,High School,Manual,M,S,1,0,1,1,23513
68,20,High School,Manual,M,S,0,0,1,1,21696
40,20,Partial College,Manual,F,M,1,0,0,0,20414
64,20,Partial College,Manual,M,S,0,0,0,0,24673
36,20,Partial College,Manual,F,M,1,0,0,0,10091
40,54,Partial College,Manual,F,S,1,0,0,1,26798
58,54,Bachelors ,Clerical,M,S,0,0,0,1,52426
55,54,Bachelors ,Clerical,M,S,0,0,0,1,52442
47,54,Bachelors ,Clerical,F,M,1,0,0,1,61862
67,36,Graduate Degree,Clerical,M,S,0,0,0,4,54553
69,36,Graduate Degree,Clerical,M,S,0,0,0,4,74276
46,36,Graduate Degree,Clerical,F,S,0,0,0,3,55156
73,36,Graduate Degree,Clerical,M,S,1,0,0,3,78916
48,36,Graduate Degree,Clerical,F,M,1,0,0,3,57531
76,37,High School,Manual,M,M,0,1,1,1,26994
47,37,High School,Manual,F,M,1,1,1,1,12520
44,37,Partial College,Manual,F,S,1,0,1,1,20511
79,37,Partial College,Manual,M,M,0,0,1,1,35002
39,38,Partial College,Manual,F,S,0,1,0,2,16325
49,38,Graduate Degree,Clerical,F,M,1,0,0,3,63727
82,38,Graduate Degree,Clerical,M,M,1,0,0,3,80367
47,39,Graduate Degree,Clerical,F,S,1,0,0,1,60842
77,37,Bachelors ,Clerical,M,M,1,0,0,3,55558
66,38,Bachelors ,Clerical,M,S,1,0,0,3,58236
48,38,Bachelors ,Clerical,F,S,1,0,0,0,51688
53,27,Partial College,Manual,M,S,1,1,0,0,18065
54,28,High School,Manual,F,S,0,0,2,2,11701
43,27,Bachelors ,Clerical,F,M,1,0,0,0,48761
67,27,Bachelors ,Clerical,M,S,0,0,0,0,51686
52,27,Bachelors ,Clerical,F,M,0,0,0,0,67071
65,27,Bachelors ,Clerical,M,S,0,0,0,0,54801
51,27,Graduate Degree,Clerical,F,M,1,0,0,0,53790
78,28,High School,Manual,M,S,1,1,2,2,12786
85,28,Bachelors ,Clerical,M,M,1,0,0,0,64262
43,28,Bachelors ,Clerical,F,S,0,0,0,1,47464
78,28,Graduate Degree,Skilled Manual,M,S,1,0,0,0,110297
46,28,Graduate Degree,Skilled Manual,F,S,1,0,0,0,81166
75,28,Graduate Degree,Skilled Manual,M,S,0,0,0,0,102504
41,45,Partial College,Manual,F,S,0,1,0,2,28220
37,45,Partial College,Manual,F,S,1,1,0,2,11390
42,45,Partial College,Manual,F,S,0,1,0,2,37915
39,46,Partial College,Manual,F,S,0,1,0,2,12969
54,29,High School,Manual,F,S,1,1,2,2,36908
67,29,Partial College,Manual,M,S,0,0,1,1,15450
53,29,Partial College,Manual,F,M,1,1,1,1,34588
51,29,Bachelors ,Clerical,F,M,1,0,0,1,63478
78,29,Bachelors ,Clerical,M,M,1,0,0,1,73024
73,29,Bachelors ,Clerical,M,M,1,0,0,1,53724
77,29,Bachelors ,Clerical,M,M,1,0,0,1,68716
144,29,Bachelors ,Management,M,M,1,1,4,4,128689
52,29,Bachelors ,Management,F,S,1,2,0,2,96954
51,29,Bachelors ,Management,F,M,1,2,0,2,117524
52,29,Bachelors ,Management,F,M,1,3,0,3,113265
64,33,Partial High School,Manual,F,M,1,1,2,3,27034
55,33,Partial High School,Manual,F,M,1,1,2,3,25946
85,33,High School,Manual,M,M,1,2,2,2,28227
62,33,High School,Manual,F,M,1,0,3,3,16206
85,34,Partial High School,Manual,M,M,1,2,2,3,17165
56,34,Partial High School,Manual,F,M,1,2,2,3,16156
65,34,High School,Manual,F,S,0,2,3,3,36763
49,65,Partial College,Manual,M,S,0,1,0,2,19852
43,64,Bachelors ,Skilled Manual,F,M,1,1,0,1,33147
47,31,Bachelors ,Professional,F,S,0,0,0,0,65214
77,31,Bachelors ,Professional,M,M,0,0,0,0,68698
70,31,Bachelors ,Professional,M,S,0,0,0,0,59700
54,31,Graduate Degree,Skilled Manual,F,M,1,0,0,0,109785
94,32,Partial College,Clerical,M,S,0,0,2,2,59049
96,32,Partial College,Clerical,M,M,1,1,2,2,50553
59,32,Partial College,Clerical,F,S,1,1,2,2,47836
73,32,Bachelors ,Skilled Manual,M,M,1,0,0,1,65405
95,33,Partial College,Clerical,M,M,1,2,2,2,50243
101,33,Partial College,Clerical,M,M,1,2,2,2,57505
92,33,Partial College,Clerical,M,S,1,2,2,2,55942
69,33,Bachelors ,Skilled Manual,M,M,1,0,0,1,59961
49,33,Bachelors ,Skilled Manual,F,M,1,0,0,1,46157
66,34,Partial College,Clerical,F,M,1,3,2,2,44403
64,34,Partial College,Clerical,F,S,1,0,3,3,38821
71,34,Bachelors ,Skilled Manual,M,M,0,0,0,1,64707
39,19,High School,Manual,F,S,0,1,0,0,12540
54,20,High School,Manual,M,S,0,1,0,0,15992
72,18,High School,Manual,F,M,1,2,4,4,22782
48,34,Bachelors ,Skilled Manual,F,M,1,0,0,1,47145
43,35,Bachelors ,Skilled Manual,F,M,1,0,0,1,43913
45,35,Bachelors ,Skilled Manual,F,M,1,0,0,1,46518
77,35,Bachelors ,Skilled Manual,M,M,1,1,0,1,62913
74,35,Bachelors ,Skilled Manual,M,M,1,1,0,1,62475
105,19,Partial College,Clerical,M,M,1,2,3,3,48779
118,19,Partial College,Clerical,M,M,1,1,4,4,53167
43,20,High School,Manual,F,S,0,1,0,0,29842
140,20,Partial College,Clerical,M,M,1,3,5,5,60352
44,20,Partial College,Clerical,F,S,0,1,0,0,53903
42,20,Partial College,Clerical,F,S,1,1,0,0,47039
40,20,Partial College,Clerical,F,S,0,1,0,0,44567
42,21,High School,Manual,F,S,0,1,0,0,28608
57,21,High School,Manual,M,S,0,1,0,0,13224
43,22,Partial High School,Manual,F,S,1,2,0,0,17450
56,21,High School,Manual,M,S,1,1,0,0,12673
63,21,Partial College,Clerical,M,S,0,1,0,0,66357
40,23,Partial High School,Manual,F,M,1,2,0,0,23778
42,23,Partial High School,Manual,F,S,0,2,0,0,22196
39,22,Partial College,Clerical,F,S,0,1,0,0,38099
66,22,Partial College,Clerical,M,S,0,1,0,0,57006
41,22,Partial College,Clerical,F,S,0,1,0,0,41039
42,24,Partial High School,Manual,F,M,1,2,0,0,22757
49,27,Graduate Degree,Manual,F,S,0,0,0,0,43963
63,35,Graduate Degree,Manual,M,S,0,0,0,1,33956
50,35,Bachelors ,Manual,F,M,1,0,0,1,30361
48,35,Graduate Degree,Manual,F,S,0,0,0,1,39209
44,36,Bachelors ,Manual,F,S,0,0,0,1,22922
63,36,Bachelors ,Manual,M,S,1,0,0,1,25474
42,35,Graduate Degree,Clerical,F,S,1,0,0,1,30008
76,36,Graduate Degree,Clerical,M,M,1,0,0,1,49859
61,62,Graduate Degree,Clerical,M,M,1,0,0,1,66243
45,35,Graduate Degree,Clerical,F,S,1,0,0,5,56779
46,35,Graduate Degree,Clerical,F,S,1,0,0,4,69787
48,39,Bachelors ,Manual,F,S,0,0,0,1,36260
69,40,Partial College,Manual,M,M,1,0,0,1,24067
61,41,Partial College,Manual,M,S,0,0,0,2,21790
49,41,Partial College,Manual,F,M,1,0,0,2,24330
58,41,Partial College,Manual,M,S,1,0,0,2,21385
62,57,Bachelors ,Clerical,M,M,1,0,0,1,33998
38,55,Partial College,Manual,F,S,1,0,0,1,13210
58,17,Partial College,Manual,M,S,1,1,0,0,17307
55,18,Partial College,Manual,M,S,1,1,0,0,25634
56,19,Partial College,Manual,M,S,0,1,0,0,19503
60,19,Partial College,Manual,M,M,1,1,0,0,22816
48,18,High School,Manual,F,M,1,0,1,1,16410
49,18,Bachelors ,Clerical,F,M,0,0,0,0,35555
54,18,Bachelors ,Clerical,M,S,1,0,0,0,22680
42,18,Bachelors ,Clerical,F,S,1,0,0,0,31725
62,19,Bachelors ,Clerical,M,S,1,0,0,0,39583
38,19,Bachelors ,Clerical,F,S,0,0,0,0,21946
61,19,Bachelors ,Clerical,M,S,0,0,0,0,30997
60,19,Bachelors ,Clerical,M,M,1,0,0,0,27490
38,54,Partial College,Manual,F,S,0,0,0,2,14183
56,54,Partial College,Manual,M,M,0,1,0,2,16433
71,36,Partial College,Manual,M,S,0,0,1,1,23761
54,36,Graduate Degree,Clerical,F,S,0,0,0,4,67649
51,36,Graduate Degree,Clerical,F,M,1,0,0,4,65293
74,36,Graduate Degree,Clerical,M,M,1,0,0,4,73585
68,36,Graduate Degree,Clerical,M,S,1,0,0,4,62598
55,36,Graduate Degree,Clerical,F,M,1,0,0,4,60387
78,36,Graduate Degree,Clerical,M,M,0,0,0,3,74887
56,37,Partial College,Manual,F,M,1,0,1,1,20020
51,37,Partial College,Manual,F,S,1,0,1,1,36110
49,37,Partial College,Manual,F,S,1,0,1,1,25523
44,37,Partial College,Manual,F,M,0,0,1,1,19571
48,38,High School,Manual,F,S,1,1,1,1,24061
71,39,Graduate Degree,Clerical,M,S,0,0,0,1,64187
44,37,Graduate Degree,Clerical,F,S,1,0,0,3,55543
74,37,Bachelors ,Clerical,M,M,1,0,0,3,70209
77,37,Graduate Degree,Clerical,M,M,1,0,0,3,64779
53,38,Bachelors ,Clerical,F,M,1,0,0,0,57139
71,39,Bachelors ,Clerical,M,S,0,0,0,1,79996
45,27,High School,Manual,F,M,1,2,1,1,12884
56,28,High School,Manual,F,S,1,0,2,2,24046
72,27,Bachelors ,Clerical,M,M,0,0,0,0,65104
76,27,Bachelors ,Clerical,M,M,1,0,0,0,59454
42,28,Partial College,Manual,F,S,0,1,0,0,18351
36,28,Partial College,Manual,F,S,1,1,0,0,14655
54,28,Partial College,Manual,M,S,0,1,0,0,23208
44,28,Bachelors ,Clerical,F,S,0,0,0,1,55478
52,28,Bachelors ,Clerical,F,M,0,0,0,1,71618
79,28,Graduate Degree,Clerical,M,S,1,0,0,0,75756
56,28,Graduate Degree,Skilled Manual,F,M,1,0,0,0,78952
44,45,Partial College,Manual,F,S,0,1,0,2,26786
38,46,High School,Manual,F,S,0,2,0,3,12937
57,46,High School,Manual,M,S,0,2,0,4,15092
101,29,High School,Manual,M,M,1,0,3,3,24075
50,29,Partial College,Manual,F,M,1,0,1,1,31818
73,29,Partial College,Manual,M,S,0,0,1,1,27372
50,29,Partial College,Manual,F,M,0,0,1,1,15859
49,29,Bachelors ,Clerical,F,M,1,0,0,1,48586
43,29,Bachelors ,Clerical,F,S,1,0,0,1,34088
49,29,Bachelors ,Clerical,F,M,1,0,0,1,44560
92,29,Partial College,Skilled Manual,F,M,1,3,4,4,105077
87,29,Partial College,Skilled Manual,F,S,0,3,4,4,102463
57,29,Bachelors ,Management,F,S,0,3,0,2,103697
56,29,Bachelors ,Management,F,M,1,3,0,3,111090
53,29,Bachelors ,Management,F,S,0,3,0,3,105624
151,40,High School,Professional,M,M,1,4,4,4,156828
99,41,High School,Professional,M,M,1,2,1,2,129643
85,41,High School,Professional,F,S,0,4,4,4,125044
143,41,High School,Professional,M,S,1,4,4,4,155269
140,41,High School,Professional,M,S,0,4,4,4,168777
153,41,Partial College,Professional,M,M,1,3,4,4,166249
94,41,Partial College,Professional,F,M,1,3,4,4,135397
59,42,High School,Professional,F,M,1,2,1,2,78959
154,42,Partial College,Professional,M,M,1,3,4,4,161024
80,53,Partial College,Professional,M,M,0,2,0,5,130462
45,53,Partial College,Professional,F,S,0,2,0,5,87805
126,53,Bachelors ,Management,M,S,0,3,4,4,164007
146,51,Partial College,Professional,M,M,0,4,4,4,166571
131,51,Partial College,Professional,M,S,0,4,4,4,160894
131,51,Bachelors ,Management,M,S,0,4,4,4,158700
105,43,High School,Professional,M,S,1,1,2,3,121858
71,44,Partial College,Professional,F,M,1,1,2,3,92629
91,43,Partial College,Professional,F,S,0,4,4,4,134608
65,44,Partial College,Professional,F,S,1,2,2,4,99079
149,44,Bachelors ,Management,M,M,0,3,4,4,124041
136,44,Bachelors ,Management,M,S,0,4,4,4,134644
87,44,Bachelors ,Management,F,S,1,4,4,4,144605
110,44,Partial College,Professional,F,M,0,1,5,5,137513
56,45,High School,Professional,F,S,1,2,1,4,110807
101,45,Partial College,Professional,F,S,1,2,5,5,132990
169,45,High School,Professional,M,M,1,3,5,5,162109
108,46,High School,Professional,M,M,1,2,2,4,121790
154,46,High School,Professional,M,S,0,3,5,5,171041
91,46,High School,Professional,F,S,0,3,5,5,140673
169,47,Partial College,Management,M,M,0,4,5,5,171963
150,48,Partial College,Management,M,S,0,3,5,5,161843
150,48,Partial College,Management,M,S,0,3,5,5,161843
159,48,High School,Management,M,M,1,3,5,5,141391
170,48,Partial College,Management,M,M,1,4,5,5,169515
104,48,Partial College,Management,F,M,0,4,5,5,138374
83,49,Partial High School,Skilled Manual,M,S,1,3,1,5,92352
48,50,Partial High School,Skilled Manual,F,M,1,2,0,5,68307
46,50,Partial High School,Skilled Manual,F,S,1,2,0,5,79599
80,22,Bachelors ,Professional,M,M,1,3,0,0,92118
73,22,Bachelors ,Professional,M,S,1,4,0,0,119020
72,21,Bachelors ,Professional,M,S,0,2,0,0,110620
48,21,Bachelors ,Professional,F,S,1,3,0,0,79532
80,22,Bachelors ,Professional,M,S,1,3,0,0,114605
50,22,Bachelors ,Professional,F,S,0,3,0,0,93632
53,22,Bachelors ,Professional,F,M,0,3,0,0,116736
84,24,Bachelors ,Professional,M,M,1,3,0,0,132922
77,23,Bachelors ,Professional,M,S,1,3,0,0,116990
89,24,Bachelors ,Professional,M,M,0,3,0,0,135182
82,24,Bachelors ,Professional,M,M,1,3,0,0,122842
95,24,Partial College,Management,F,S,1,3,5,5,129977
171,24,Partial College,Management,M,M,1,3,5,5,173779
155,24,Partial College,Management,M,S,1,3,5,5,169253
83,25,Bachelors ,Professional,M,M,0,3,0,0,130724
172,25,Partial College,Management,M,M,0,3,5,5,165207
95,26,High School,Management,F,S,1,3,5,5,101185
161,27,Partial High School,Professional,M,M,1,4,5,5,127721
164,27,Partial High School,Professional,M,M,1,4,5,5,154518
152,26,Partial High School,Professional,M,S,0,4,5,5,153583
44,48,High School,Professional,F,M,1,2,0,4,48294
62,49,High School,Professional,M,S,0,2,0,4,34954
43,50,High School,Professional,F,M,0,2,0,4,40642
68,60,Graduate Degree,Management,M,M,1,2,0,3,82452
72,60,Graduate Degree,Management,M,M,1,2,0,3,78813
75,59,Graduate Degree,Management,M,M,1,2,0,3,115991
49,59,Graduate Degree,Management,F,M,1,2,0,3,98365
47,59,Graduate Degree,Management,F,S,0,2,0,3,100349
74,58,Graduate Degree,Management,M,M,1,2,0,3,112391
38,57,High School,Professional,F,S,0,2,0,4,46815
68,57,Bachelors ,Management,M,S,0,2,0,3,90385
52,57,Bachelors ,Management,F,M,1,2,0,3,91257
59,56,High School,Professional,M,S,1,2,0,4,42478
